minutes_watched,CLV,region,channel,CLV_wins,Region,Channel
435.0,51.0,2,3,51.0,Rest_of_the_world,YouTube
1955.0,214.82,2,3,214.82,Rest_of_the_world,YouTube
52.0,96.99,2,3,96.99,Rest_of_the_world,YouTube
534.0,240.0,0,7,240.0,USA/Canada/As,Friend
61.0,239.51,0,4,239.51,USA/Canada/As,LinkedIn
875.0,184.44,0,8,184.44,USA/Canada/As,Other
643.0,34.2,2,5,34.2,Rest_of_the_world,Twitter
295.0,174.4,0,2,174.4,USA/Canada/As,Facebook
276.0,99.0,0,8,99.0,USA/Canada/As,Other
7.0,99.0,0,8,99.0,USA/Canada/As,Other
989.0,77.11,0,1,77.11,USA/Canada/As,Google
64.0,36.0,0,1,36.0,USA/Canada/As,Google
883.0,78.88,2,4,78.88,Rest_of_the_world,LinkedIn
264.0,174.24,0,1,174.24,USA/Canada/As,Google
428.0,156.0,2,3,156.0,Rest_of_the_world,YouTube
607.0,19.0,2,2,19.0,Rest_of_the_world,Facebook
193.0,59.18,0,7,59.18,USA/Canada/As,Friend
116.0,184.44,0,3,184.44,USA/Canada/As,YouTube
3159.0,182.21,1,2,182.21,West_EU,Facebook
372.0,121.0,2,4,121.0,Rest_of_the_world,LinkedIn
6.0,156.0,0,3,156.0,USA/Canada/As,YouTube
692.0,10.07,2,7,10.07,Rest_of_the_world,Friend
69.0,184.44,2,1,184.44,Rest_of_the_world,Google
2922.0,184.44,0,3,184.44,USA/Canada/As,YouTube
276.0,10.07,2,1,10.07,Rest_of_the_world,Google
209.0,119.0,0,4,119.0,USA/Canada/As,LinkedIn
1263.0,146.41,1,4,146.41,West_EU,LinkedIn
9436.0,63.63,2,4,63.63,Rest_of_the_world,LinkedIn
864.0,259.0,0,6,259.0,USA/Canada/As,Instagram
67.0,184.57,0,3,184.57,USA/Canada/As,YouTube
230.0,43.2,2,4,43.2,Rest_of_the_world,LinkedIn
3212.0,19.0,2,4,19.0,Rest_of_the_world,LinkedIn
321.0,19.0,2,1,19.0,Rest_of_the_world,Google
367.0,43.92,1,4,43.92,West_EU,LinkedIn
238.0,19.0,2,1,19.0,Rest_of_the_world,Google
2962.0,197.87,2,4,197.87,Rest_of_the_world,LinkedIn
739.0,119.0,0,2,119.0,USA/Canada/As,Facebook
413.0,36.0,0,8,36.0,USA/Canada/As,Other
69.0,119.0,0,6,119.0,USA/Canada/As,Instagram
20202.0,221.58,1,3,221.58,West_EU,YouTube
842.0,119.0,0,4,119.0,USA/Canada/As,LinkedIn
2385.0,122.75,0,6,122.75,USA/Canada/As,Instagram
2842.0,141.61,1,4,141.61,West_EU,LinkedIn
670.0,63.63,2,6,63.63,Rest_of_the_world,Instagram
23.0,49.49,0,1,49.49,USA/Canada/As,Google
1547.0,51.0,2,1,51.0,Rest_of_the_world,Google
1708.0,156.0,2,4,156.0,Rest_of_the_world,LinkedIn
143.0,96.99,2,3,96.99,Rest_of_the_world,YouTube
347.0,119.0,2,1,119.0,Rest_of_the_world,Google
816.0,119.0,0,4,119.0,USA/Canada/As,LinkedIn
15.0,121.0,2,1,121.0,Rest_of_the_world,Google
1211.0,0.0,2,1,0.0,Rest_of_the_world,Google
49.0,143.8,0,1,143.8,USA/Canada/As,Google
840.0,36.0,2,6,36.0,Rest_of_the_world,Instagram
204.0,119.0,0,8,119.0,USA/Canada/As,Other
989.0,18.07,0,6,18.07,USA/Canada/As,Instagram
638.0,118.32,0,7,118.32,USA/Canada/As,Friend
785.0,49.5,2,1,49.5,Rest_of_the_world,Google
35.0,0.0,2,2,0.0,Rest_of_the_world,Facebook
440.0,240.0,0,3,240.0,USA/Canada/As,YouTube
4.0,348.0,0,4,281.105,USA/Canada/As,LinkedIn
1467.0,119.0,0,4,119.0,USA/Canada/As,LinkedIn
4298.0,78.88,2,3,78.88,Rest_of_the_world,YouTube
426.0,36.0,2,4,36.0,Rest_of_the_world,LinkedIn
261.0,174.0,2,3,174.0,Rest_of_the_world,YouTube
848.0,119.0,2,2,119.0,Rest_of_the_world,Facebook
148.0,36.0,2,4,36.0,Rest_of_the_world,LinkedIn
179.0,36.0,0,6,36.0,USA/Canada/As,Instagram
1447.0,174.0,0,6,174.0,USA/Canada/As,Instagram
8.0,325.6,1,4,281.105,West_EU,LinkedIn
634.0,119.0,2,6,119.0,Rest_of_the_world,Instagram
714.0,91.8,2,3,91.8,Rest_of_the_world,YouTube
2498.0,226.09,2,3,226.09,Rest_of_the_world,YouTube
656.0,97.0,2,4,97.0,Rest_of_the_world,LinkedIn
3029.0,149.99,2,4,149.99,Rest_of_the_world,LinkedIn
517.0,348.0,0,1,281.105,USA/Canada/As,Google
1031.0,67.9,2,7,67.9,Rest_of_the_world,Friend
158.0,119.0,2,4,119.0,Rest_of_the_world,LinkedIn
1964.0,119.0,2,4,119.0,Rest_of_the_world,LinkedIn
1297.0,51.0,2,6,51.0,Rest_of_the_world,Instagram
386.0,174.0,0,1,174.0,USA/Canada/As,Google
3522.0,78.87,2,3,78.87,Rest_of_the_world,YouTube
997.0,78.88,2,3,78.88,Rest_of_the_world,YouTube
844.0,212.28,1,6,212.28,West_EU,Instagram
170.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
5693.0,119.0,2,4,119.0,Rest_of_the_world,LinkedIn
895.0,467.0,0,2,281.105,USA/Canada/As,Facebook
534.0,184.44,0,7,184.44,USA/Canada/As,Friend
5617.0,303.44,0,3,281.105,USA/Canada/As,YouTube
309.0,121.0,0,2,121.0,USA/Canada/As,Facebook
319.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
475.0,119.0,0,2,119.0,USA/Canada/As,Facebook
565.0,121.0,0,6,121.0,USA/Canada/As,Instagram
1212.0,63.63,2,6,63.63,Rest_of_the_world,Instagram
1103.0,64.8,2,6,64.8,Rest_of_the_world,Instagram
3448.0,36.0,0,7,36.0,USA/Canada/As,Friend
485.0,285.27,1,3,281.105,West_EU,YouTube
228.0,14.25,2,3,14.25,Rest_of_the_world,YouTube
40.0,68.36,2,1,68.36,Rest_of_the_world,Google
6463.0,143.61,0,4,143.61,USA/Canada/As,LinkedIn
26.0,35.96,2,7,35.96,Rest_of_the_world,Friend
195.0,373.2,0,1,281.105,USA/Canada/As,Google
2482.0,70.07,0,1,70.07,USA/Canada/As,Google
7569.0,36.0,0,3,36.0,USA/Canada/As,YouTube
59.0,207.48,1,3,207.48,West_EU,YouTube
510.0,135.23,0,2,135.23,USA/Canada/As,Facebook
109.0,49.55,0,4,49.55,USA/Canada/As,LinkedIn
151.0,184.44,0,2,184.44,USA/Canada/As,Facebook
65.0,119.0,2,2,119.0,Rest_of_the_world,Facebook
1705.0,9.5,2,3,9.5,Rest_of_the_world,YouTube
2888.0,271.81,2,1,271.81,Rest_of_the_world,Google
866.0,36.0,2,6,36.0,Rest_of_the_world,Instagram
513.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
173.0,208.09,1,3,208.09,West_EU,YouTube
1829.0,18.0,2,4,18.0,Rest_of_the_world,LinkedIn
521.0,97.0,2,2,97.0,Rest_of_the_world,Facebook
1931.0,119.0,0,2,119.0,USA/Canada/As,Facebook
2949.0,64.8,2,7,64.8,Rest_of_the_world,Friend
113.0,174.0,0,3,174.0,USA/Canada/As,YouTube
410.0,119.0,0,2,119.0,USA/Canada/As,Facebook
87.0,49.5,0,1,49.5,USA/Canada/As,Google
1050.0,64.8,2,8,64.8,Rest_of_the_world,Other
134.0,36.0,2,1,36.0,Rest_of_the_world,Google
997.0,19.0,2,6,19.0,Rest_of_the_world,Instagram
1597.0,91.51,2,6,91.51,Rest_of_the_world,Instagram
5831.0,81.31,2,1,81.31,Rest_of_the_world,Google
458.0,36.0,0,4,36.0,USA/Canada/As,LinkedIn
145.0,78.87,2,1,78.87,Rest_of_the_world,Google
1861.0,64.8,0,2,64.8,USA/Canada/As,Facebook
290.0,142.8,1,1,142.8,West_EU,Google
1032.0,184.44,0,3,184.44,USA/Canada/As,YouTube
366.0,174.0,0,3,174.0,USA/Canada/As,YouTube
497.0,78.87,2,3,78.87,Rest_of_the_world,YouTube
3192.0,119.0,0,2,119.0,USA/Canada/As,Facebook
184.0,119.0,1,2,119.0,West_EU,Facebook
2136.0,121.0,2,2,121.0,Rest_of_the_world,Facebook
527.0,174.0,2,3,174.0,Rest_of_the_world,YouTube
2517.0,174.0,0,2,174.0,USA/Canada/As,Facebook
384.0,29.01,0,3,29.01,USA/Canada/As,YouTube
201.0,36.0,0,8,36.0,USA/Canada/As,Other
1634.0,36.0,0,1,36.0,USA/Canada/As,Google
830.0,18.0,2,2,18.0,Rest_of_the_world,Facebook
356.0,35.99,0,3,35.99,USA/Canada/As,YouTube
152.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
769.0,119.0,2,2,119.0,Rest_of_the_world,Facebook
4150.0,34.2,2,1,34.2,Rest_of_the_world,Google
259.0,119.0,0,2,119.0,USA/Canada/As,Facebook
444.0,173.75,0,3,173.75,USA/Canada/As,YouTube
451.0,183.0,2,3,183.0,Rest_of_the_world,YouTube
423.0,119.0,0,6,119.0,USA/Canada/As,Instagram
167.0,42.8,1,3,42.8,West_EU,YouTube
69.0,119.0,0,6,119.0,USA/Canada/As,Instagram
799.0,119.0,2,4,119.0,Rest_of_the_world,LinkedIn
1114.0,34.2,2,1,34.2,Rest_of_the_world,Google
273.0,174.0,2,3,174.0,Rest_of_the_world,YouTube
1.0,27.0,0,3,27.0,USA/Canada/As,YouTube
267.0,119.0,0,6,119.0,USA/Canada/As,Instagram
360.0,174.0,0,1,174.0,USA/Canada/As,Google
1308.0,365.75,2,8,281.105,Rest_of_the_world,Other
1573.0,27.0,2,4,27.0,Rest_of_the_world,LinkedIn
104.0,149.57,0,1,149.57,USA/Canada/As,Google
114.0,119.0,2,1,119.0,Rest_of_the_world,Google
1584.0,19.0,2,2,19.0,Rest_of_the_world,Facebook
2029.0,172.8,2,2,172.8,Rest_of_the_world,Facebook
601.0,119.0,2,4,119.0,Rest_of_the_world,LinkedIn
298.0,119.0,2,6,119.0,Rest_of_the_world,Instagram
122.0,112.48,2,1,112.48,Rest_of_the_world,Google
605.0,184.44,0,3,184.44,USA/Canada/As,YouTube
264.0,119.0,0,8,119.0,USA/Canada/As,Other
181.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
385.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
709.0,78.88,2,3,78.88,Rest_of_the_world,YouTube
3928.0,220.99,1,3,220.99,West_EU,YouTube
130.0,119.0,0,6,119.0,USA/Canada/As,Instagram
254.0,240.0,2,7,240.0,Rest_of_the_world,Friend
196.0,35.7,2,3,35.7,Rest_of_the_world,YouTube
1718.0,19.0,2,1,19.0,Rest_of_the_world,Google
707.0,174.0,0,1,174.0,USA/Canada/As,Google
125.0,149.99,0,3,149.99,USA/Canada/As,YouTube
2411.0,97.0,0,7,97.0,USA/Canada/As,Friend
1511.0,217.5,1,1,217.5,West_EU,Google
23606.0,159.74,0,1,159.74,USA/Canada/As,Google
602.0,93.73,0,1,93.73,USA/Canada/As,Google
602.0,49.41,2,3,49.41,Rest_of_the_world,YouTube
326.0,49.5,0,1,49.5,USA/Canada/As,Google
3513.0,36.0,2,4,36.0,Rest_of_the_world,LinkedIn
4025.0,86.12,2,6,86.12,Rest_of_the_world,Instagram
495.0,119.0,0,6,119.0,USA/Canada/As,Instagram
1031.0,174.0,2,3,174.0,Rest_of_the_world,YouTube
3495.0,35.15,2,6,35.15,Rest_of_the_world,Instagram
3192.0,149.99,2,2,149.99,Rest_of_the_world,Facebook
2540.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
597.0,184.33,0,3,184.33,USA/Canada/As,YouTube
345.0,49.46,0,4,49.46,USA/Canada/As,LinkedIn
18.0,174.0,0,3,174.0,USA/Canada/As,YouTube
1737.0,36.0,2,6,36.0,Rest_of_the_world,Instagram
341.0,149.9,2,1,149.9,Rest_of_the_world,Google
3102.0,173.17,0,2,173.17,USA/Canada/As,Facebook
507.0,293.0,0,2,281.105,USA/Canada/As,Facebook
151.0,174.0,0,8,174.0,USA/Canada/As,Other
375.0,64.8,0,6,64.8,USA/Canada/As,Instagram
719.0,124.11,1,3,124.11,West_EU,YouTube
392.0,173.49,0,6,173.49,USA/Canada/As,Instagram
872.0,91.5,2,1,91.5,Rest_of_the_world,Google
3105.0,174.0,0,7,174.0,USA/Canada/As,Friend
1.0,240.0,0,3,240.0,USA/Canada/As,YouTube
16.0,268.99,2,6,268.99,Rest_of_the_world,Instagram
3.0,119.0,0,6,119.0,USA/Canada/As,Instagram
61.0,119.0,2,1,119.0,Rest_of_the_world,Google
2444.0,173.01,1,7,173.01,West_EU,Friend
82.0,119.0,0,6,119.0,USA/Canada/As,Instagram
282.0,174.24,0,3,174.24,USA/Canada/As,YouTube
112.0,149.99,0,3,149.99,USA/Canada/As,YouTube
1654.0,36.0,0,3,36.0,USA/Canada/As,YouTube
1119.0,77.11,2,6,77.11,Rest_of_the_world,Instagram
4.0,49.4,0,1,49.4,USA/Canada/As,Google
818.0,173.47,0,3,173.47,USA/Canada/As,YouTube
1789.0,64.8,0,4,64.8,USA/Canada/As,LinkedIn
66.0,174.0,0,3,174.0,USA/Canada/As,YouTube
1.0,184.44,0,3,184.44,USA/Canada/As,YouTube
778.0,129.68,1,1,129.68,West_EU,Google
1872.0,213.36,0,3,213.36,USA/Canada/As,YouTube
200.0,78.88,2,3,78.88,Rest_of_the_world,YouTube
528.0,78.87,2,7,78.87,Rest_of_the_world,Friend
57.0,49.59,0,1,49.59,USA/Canada/As,Google
259.0,97.0,0,8,97.0,USA/Canada/As,Other
48.0,36.0,0,8,36.0,USA/Canada/As,Other
1590.0,91.8,2,3,91.8,Rest_of_the_world,YouTube
482.0,149.99,2,3,149.99,Rest_of_the_world,YouTube
3.0,96.99,2,3,96.99,Rest_of_the_world,YouTube
1442.0,18.0,2,4,18.0,Rest_of_the_world,LinkedIn
402.0,207.94,1,3,207.94,West_EU,YouTube
129.0,36.0,0,1,36.0,USA/Canada/As,Google
4.0,149.99,0,3,149.99,USA/Canada/As,YouTube
71.0,119.0,0,1,119.0,USA/Canada/As,Google
165.0,149.99,0,2,149.99,USA/Canada/As,Facebook
1788.0,180.8,1,3,180.8,West_EU,YouTube
1328.0,149.99,0,1,149.99,USA/Canada/As,Google
7.0,149.99,2,4,149.99,Rest_of_the_world,LinkedIn
18.0,78.87,2,7,78.87,Rest_of_the_world,Friend
236.0,150.44,0,2,150.44,USA/Canada/As,Facebook
546.0,178.34,1,3,178.34,West_EU,YouTube
48.0,149.99,0,3,149.99,USA/Canada/As,YouTube
163.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
107.0,149.24,1,4,149.24,West_EU,LinkedIn
1360.0,78.87,2,3,78.87,Rest_of_the_world,YouTube
129.0,78.87,2,3,78.87,Rest_of_the_world,YouTube
1217.0,149.99,0,1,149.99,USA/Canada/As,Google
259.0,149.99,0,1,149.99,USA/Canada/As,Google
101.0,119.0,0,8,119.0,USA/Canada/As,Other
274.0,44.07,1,8,44.07,West_EU,Other
242.0,123.55,2,3,123.55,Rest_of_the_world,YouTube
2047.0,149.99,0,8,149.99,USA/Canada/As,Other
299.0,149.99,0,1,149.99,USA/Canada/As,Google
145.0,149.6,0,3,149.6,USA/Canada/As,YouTube
37.0,149.99,0,4,149.99,USA/Canada/As,LinkedIn
759.0,78.87,2,3,78.87,Rest_of_the_world,YouTube
15.0,149.99,0,3,149.99,USA/Canada/As,YouTube
701.5,119.0,2,6,119.0,Rest_of_the_world,Instagram
986.0,149.99,0,1,149.99,USA/Canada/As,Google
77.0,78.87,2,3,78.87,Rest_of_the_world,YouTube
6.0,149.99,0,3,149.99,USA/Canada/As,YouTube
162.0,178.11,1,7,178.11,West_EU,Friend
428.0,78.87,2,5,78.87,Rest_of_the_world,Twitter
324.0,119.0,0,4,119.0,USA/Canada/As,LinkedIn
134.0,149.99,0,3,149.99,USA/Canada/As,YouTube
223.0,78.87,2,2,78.87,Rest_of_the_world,Facebook
241.0,36.0,2,3,36.0,Rest_of_the_world,YouTube
47.0,149.99,2,7,149.99,Rest_of_the_world,Friend
422.0,149.99,2,7,149.99,Rest_of_the_world,Friend
940.0,149.99,2,7,149.99,Rest_of_the_world,Friend
34.0,78.87,2,7,78.87,Rest_of_the_world,Friend
65.0,78.87,2,7,78.87,Rest_of_the_world,Friend
2333.0,44.28,2,1,44.28,Rest_of_the_world,Google
18.0,119.0,2,7,119.0,Rest_of_the_world,Friend
1424.0,149.99,1,3,149.99,West_EU,YouTube
701.5,78.87,2,6,78.87,Rest_of_the_world,Instagram
263.0,36.0,2,4,36.0,Rest_of_the_world,LinkedIn
1.0,49.5,2,4,49.5,Rest_of_the_world,LinkedIn
386.0,269.46,2,4,269.46,Rest_of_the_world,LinkedIn
7.0,119.0,2,4,119.0,Rest_of_the_world,LinkedIn
744.0,119.0,2,6,119.0,Rest_of_the_world,Instagram
1031.0,78.87,2,3,78.87,Rest_of_the_world,YouTube
7.0,141.61,1,6,141.61,West_EU,Instagram
853.0,149.99,0,3,149.99,USA/Canada/As,YouTube
762.5,78.87,2,2,78.87,Rest_of_the_world,Facebook
85.0,36.01,0,1,36.01,USA/Canada/As,Google
3401.0,78.88,2,1,78.88,Rest_of_the_world,Google
564.0,149.99,2,4,149.99,Rest_of_the_world,LinkedIn
254.0,149.99,0,2,149.99,USA/Canada/As,Facebook
125.0,14.25,2,1,14.25,Rest_of_the_world,Google
1801.0,78.87,2,4,78.87,Rest_of_the_world,LinkedIn
1801.0,119.0,2,8,119.0,Rest_of_the_world,Other
18.0,19.0,2,1,19.0,Rest_of_the_world,Google
701.5,78.88,2,6,78.88,Rest_of_the_world,Instagram
356.0,147.56,2,8,147.56,Rest_of_the_world,Other
237.0,36.0,0,1,36.0,USA/Canada/As,Google
157.0,97.0,2,8,97.0,Rest_of_the_world,Other
865.0,78.87,2,2,78.87,Rest_of_the_world,Facebook
150.0,246.99,2,1,246.99,Rest_of_the_world,Google
5007.0,61.2,2,3,61.2,Rest_of_the_world,YouTube
796.0,149.99,2,7,149.99,Rest_of_the_world,Friend
256.0,78.88,2,1,78.88,Rest_of_the_world,Google
436.0,119.0,2,2,119.0,Rest_of_the_world,Facebook
384.0,185.89,2,1,185.89,Rest_of_the_world,Google
1373.0,64.8,2,4,64.8,Rest_of_the_world,LinkedIn
638.0,78.87,2,4,78.87,Rest_of_the_world,LinkedIn
181.0,119.0,2,6,119.0,Rest_of_the_world,Instagram
1142.0,62.22,2,4,62.22,Rest_of_the_world,LinkedIn
785.0,119.0,0,2,119.0,USA/Canada/As,Facebook
1038.0,150.36,0,1,150.36,USA/Canada/As,Google
653.0,149.57,0,4,149.57,USA/Canada/As,LinkedIn
175.0,149.58,0,7,149.58,USA/Canada/As,Friend
399.0,149.99,2,7,149.99,Rest_of_the_world,Friend
352.0,36.0,2,8,36.0,Rest_of_the_world,Other
2193.0,68.15,2,1,68.15,Rest_of_the_world,Google
106.0,149.99,1,6,149.99,West_EU,Instagram
324.0,149.99,0,4,149.99,USA/Canada/As,LinkedIn
380.5,149.99,0,3,149.99,USA/Canada/As,YouTube
299.0,149.99,0,1,149.99,USA/Canada/As,Google
105.0,149.99,0,3,149.99,USA/Canada/As,YouTube
762.5,119.0,2,2,119.0,Rest_of_the_world,Facebook
1253.0,78.87,2,7,78.87,Rest_of_the_world,Friend
30.0,78.87,2,3,78.87,Rest_of_the_world,YouTube
82.0,119.0,0,1,119.0,USA/Canada/As,Google
528.0,149.99,0,6,149.99,USA/Canada/As,Instagram
1765.0,150.32,0,3,150.32,USA/Canada/As,YouTube
68.0,149.99,0,8,149.99,USA/Canada/As,Other
616.0,78.87,2,4,78.87,Rest_of_the_world,LinkedIn
207.0,183.0,2,7,183.0,Rest_of_the_world,Friend
8.0,149.99,0,1,149.99,USA/Canada/As,Google
5.0,149.99,2,3,149.99,Rest_of_the_world,YouTube
1455.0,113.45,2,7,113.45,Rest_of_the_world,Friend
701.5,149.85,2,6,149.85,Rest_of_the_world,Instagram
322.0,149.99,0,3,149.99,USA/Canada/As,YouTube
1850.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
42.0,119.0,0,8,119.0,USA/Canada/As,Other
196.0,149.99,0,8,149.99,USA/Canada/As,Other
637.0,149.99,0,3,149.99,USA/Canada/As,YouTube
456.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
31.0,149.99,0,3,149.99,USA/Canada/As,YouTube
299.0,150.42,0,1,150.42,USA/Canada/As,Google
168.0,150.29,0,4,150.29,USA/Canada/As,LinkedIn
299.0,268.99,0,1,268.99,USA/Canada/As,Google
95.0,149.99,0,3,149.99,USA/Canada/As,YouTube
40.0,149.51,0,1,149.51,USA/Canada/As,Google
295.0,149.51,0,3,149.51,USA/Canada/As,YouTube
156.0,149.99,2,8,149.99,Rest_of_the_world,Other
187.0,149.99,2,7,149.99,Rest_of_the_world,Friend
168.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
343.0,49.5,2,1,49.5,Rest_of_the_world,Google
77.0,36.0,0,1,36.0,USA/Canada/As,Google
4180.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
802.0,91.5,2,1,91.5,Rest_of_the_world,Google
537.0,64.8,2,8,64.8,Rest_of_the_world,Other
100.0,51.0,2,3,51.0,Rest_of_the_world,YouTube
158.0,174.0,0,3,174.0,USA/Canada/As,YouTube
692.0,36.0,0,6,36.0,USA/Canada/As,Instagram
299.0,184.44,0,1,184.44,USA/Canada/As,Google
115.0,62.22,2,4,62.22,Rest_of_the_world,LinkedIn
111.0,29.0,0,3,29.0,USA/Canada/As,YouTube
66.0,30.6,2,4,30.6,Rest_of_the_world,LinkedIn
180.0,174.0,0,7,174.0,USA/Canada/As,Friend
307.0,19.0,2,2,19.0,Rest_of_the_world,Facebook
207.0,36.0,0,3,36.0,USA/Canada/As,YouTube
359.0,149.99,2,1,149.99,Rest_of_the_world,Google
39.0,72.56,2,1,72.56,Rest_of_the_world,Google
303.0,141.0,2,3,141.0,Rest_of_the_world,YouTube
15.0,174.0,0,7,174.0,USA/Canada/As,Friend
2416.0,64.8,2,1,64.8,Rest_of_the_world,Google
221.0,27.0,0,2,27.0,USA/Canada/As,Facebook
46.0,121.0,1,2,121.0,West_EU,Facebook
458.0,63.63,2,1,63.63,Rest_of_the_world,Google
118.0,36.0,0,8,36.0,USA/Canada/As,Other
204.0,43.92,1,1,43.92,West_EU,Google
117.0,174.0,0,6,174.0,USA/Canada/As,Instagram
4357.0,77.76,1,6,77.76,West_EU,Instagram
290.0,19.0,2,2,19.0,Rest_of_the_world,Facebook
63.0,184.49,1,6,184.49,West_EU,Instagram
93.0,36.0,0,4,36.0,USA/Canada/As,LinkedIn
594.0,348.0,0,8,281.105,USA/Canada/As,Other
1672.0,172.78,0,3,172.78,USA/Canada/As,YouTube
36448.0,31.16,2,3,31.16,Rest_of_the_world,YouTube
557.0,130.0,2,7,130.0,Rest_of_the_world,Friend
190.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
442.0,78.87,2,3,78.87,Rest_of_the_world,YouTube
2070.0,14.25,2,6,14.25,Rest_of_the_world,Instagram
3431.0,174.0,0,6,174.0,USA/Canada/As,Instagram
651.0,85.5,2,3,85.5,Rest_of_the_world,YouTube
480.0,70.0,2,3,70.0,Rest_of_the_world,YouTube
713.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
5447.0,34.2,2,6,34.2,Rest_of_the_world,Instagram
219.0,19.0,2,4,19.0,Rest_of_the_world,LinkedIn
609.0,14.25,2,6,14.25,Rest_of_the_world,Instagram
3269.0,141.0,2,3,141.0,Rest_of_the_world,YouTube
124.0,174.0,0,3,174.0,USA/Canada/As,YouTube
2.0,36.0,0,1,36.0,USA/Canada/As,Google
1159.0,36.0,2,1,36.0,Rest_of_the_world,Google
10.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
72.0,36.0,0,3,36.0,USA/Canada/As,YouTube
1114.0,27.0,2,3,27.0,Rest_of_the_world,YouTube
455.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
53.0,174.0,0,3,174.0,USA/Canada/As,YouTube
191.0,14.25,2,3,14.25,Rest_of_the_world,YouTube
543.0,36.0,1,8,36.0,West_EU,Other
1016.0,36.0,2,6,36.0,Rest_of_the_world,Instagram
158.0,86.25,2,3,86.25,Rest_of_the_world,YouTube
1956.0,36.0,2,2,36.0,Rest_of_the_world,Facebook
553.0,36.0,2,3,36.0,Rest_of_the_world,YouTube
276.0,174.0,1,6,174.0,West_EU,Instagram
585.0,174.0,0,3,174.0,USA/Canada/As,YouTube
5114.0,91.5,2,4,91.5,Rest_of_the_world,LinkedIn
537.0,42.12,2,7,42.12,Rest_of_the_world,Friend
397.0,43.92,1,6,43.92,West_EU,Instagram
2.0,49.5,0,8,49.5,USA/Canada/As,Other
968.0,125.99,2,3,125.99,Rest_of_the_world,YouTube
953.0,42.12,2,1,42.12,Rest_of_the_world,Google
2415.0,79.7,2,1,79.7,Rest_of_the_world,Google
9418.0,87.84,0,8,87.84,USA/Canada/As,Other
667.0,43.92,1,1,43.92,West_EU,Google
273.0,184.44,0,8,184.44,USA/Canada/As,Other
40.0,14.25,2,3,14.25,Rest_of_the_world,YouTube
5106.0,174.0,2,2,174.0,Rest_of_the_world,Facebook
272.0,149.99,0,2,149.99,USA/Canada/As,Facebook
289.0,174.0,0,1,174.0,USA/Canada/As,Google
28.0,155.52,1,4,155.52,West_EU,LinkedIn
73.0,49.5,0,1,49.5,USA/Canada/As,Google
432.0,149.99,2,3,149.99,Rest_of_the_world,YouTube
77.0,29.0,2,3,29.0,Rest_of_the_world,YouTube
7.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
984.0,149.99,0,3,149.99,USA/Canada/As,YouTube
1156.0,18.0,2,8,18.0,Rest_of_the_world,Other
3816.0,154.22,1,6,154.22,West_EU,Instagram
14.0,29.0,2,3,29.0,Rest_of_the_world,YouTube
183.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
1494.0,34.2,2,3,34.2,Rest_of_the_world,YouTube
1209.0,36.0,0,3,36.0,USA/Canada/As,YouTube
1068.0,91.5,2,2,91.5,Rest_of_the_world,Facebook
992.0,36.0,0,1,36.0,USA/Canada/As,Google
9582.0,83.53,2,7,83.53,Rest_of_the_world,Friend
275.0,174.93,1,6,174.93,West_EU,Instagram
1590.0,27.0,1,6,27.0,West_EU,Instagram
5790.0,174.0,0,3,174.0,USA/Canada/As,YouTube
2288.0,64.8,0,1,64.8,USA/Canada/As,Google
500.0,49.5,2,1,49.5,Rest_of_the_world,Google
35.0,97.0,0,8,97.0,USA/Canada/As,Other
546.0,64.8,2,1,64.8,Rest_of_the_world,Google
85.0,184.44,0,3,184.44,USA/Canada/As,YouTube
42.0,184.44,0,8,184.44,USA/Canada/As,Other
1105.0,174.0,0,3,174.0,USA/Canada/As,YouTube
0.0,49.5,0,1,49.5,USA/Canada/As,Google
793.0,91.5,2,7,91.5,Rest_of_the_world,Friend
20.0,174.0,0,1,174.0,USA/Canada/As,Google
31.0,184.44,1,3,184.44,West_EU,YouTube
363.0,207.06,2,1,207.06,Rest_of_the_world,Google
34.0,184.44,0,3,184.44,USA/Canada/As,YouTube
495.0,149.99,0,3,149.99,USA/Canada/As,YouTube
800.0,34.2,2,1,34.2,Rest_of_the_world,Google
94.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
377.0,155.12,0,2,155.12,USA/Canada/As,Facebook
3214.0,34.2,2,2,34.2,Rest_of_the_world,Facebook
28.0,49.5,0,3,49.5,USA/Canada/As,YouTube
277.0,96.99,2,1,96.99,Rest_of_the_world,Google
331.0,207.06,1,3,207.06,West_EU,YouTube
1647.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
